FundataKey|AsOfDate|1MthReturn|3MthReturn|6MthReturn|YTDReturn|1YrSimpleReturn|3YrSimpleReturn|5YrSimpleReturn|10YrSimpleReturn|1YrCompoundReturn|3YrCompoundReturn|5YrCompoundReturn|10YrCompoundReturn|InceptionReturn|TotalDist|DistYield
52089|08/31/2020|2.284|5.958|-1.581|-7.615|-2.003|7.599|8.566||-2.003|2.634|4.581||5.157|0.6917752|7.7397
52102|08/31/2020|-0.476|3.003|2.512|4.566|3.424|-0.718|4.614||3.424|3.277|2.668||3.05|0.297502|3.0957
52103|08/31/2020|-0.342|3.271|3.042|5.23|4.471|0.167|5.416||4.471|4.212|3.542||3.939|0.317512|3.1128
52120|08/31/2020|1.018|2.916|-4.234|-4.422|-3.996|2.126|1.653||-3.996|0.909|1.527||2.251|0.316225|3.4331
52121|08/31/2020|1.019|2.915|-4.226|-4.415|-3.994|2.128|1.672||-3.994|0.906|1.533||2.261|0.504|6.2395
52122|08/31/2020|1.101|3.165|-3.781|-3.825|-3.096|2.827|2.349||-3.096|1.754|2.317||3.012|0.405566|4.3686
52123|08/31/2020|1.101|3.167|-3.777|-3.819|-3.083|2.847|2.363||-3.083|1.772|2.332||3.037|0.504|5.8662
52125|08/31/2020|3.084|7.013|1.91|-7.329|2.153|7.192|4.795||2.153|2.884|4.2||3.62|0.1468691|1.2373
52126|08/31/2020|3.19|7.342|2.525|-6.591|3.378|8.473|6.039||3.378|4.113|5.443||4.85|0.2578649|2.1771
52127|08/31/2020|3.188|7.339|2.52|-6.596|3.371|8.467|6.039||3.371|4.11|5.439||4.853|0.650691|7.2391
52128|08/31/2020|5.976|13.522|4.992|-7.77|4.18|3.066|6.013||4.18|1.573|4.592||0.34|0.1095785|1.2028
52129|08/31/2020|6.143|13.701|5.158|-7.623|4.352|3.076|5.59||4.352|1.636|4.548||0.328|0.309489|6.8154
52138|08/31/2020|0.201|5.083|4.816|5.641|7.133|1.817|4.632||7.133|3.831|4.324||4.078||
52139|08/31/2020|-0.12|4.66|4.277|5.002|6.329|1.314|4.222||6.329|3.237|3.774||3.571||
52157|08/31/2020|1.046|4.294|-2.687|-3.939|-2.783|3.133|1.949||-2.783|0.598|1.24||1.879|0.344773|3.7398
52159|08/31/2020|3.765|10.091|0.141|-4.366|-0.767|-1.313|2.277||-0.767|-0.854|1.414||-1.398|0.256094|3.6233
52161|08/31/2020|3.578|6.598|-6.68|-11.686|-1.358|4.621|2.131||-1.358|-1.474|0.674||1.655||
52167|08/31/2020|3.935|10.7|-0.743|-7.932|-0.316|6.436|13.164||-0.316|-1.4|3.502||3.014|0.605596|4.325
52171|08/31/2020|0.709|3.093|0.64|1.514|5.012|3.271|2.161||5.012|3.617|3.487||3.476|0.2135374|1.9728
52172|08/31/2020|0.793|3.364|1.183|2.255|6.151|4.4|3.239||6.151|4.746|4.601||4.505|0.2925482|2.7303
52173|08/31/2020|3.943|10.74|-0.708|-7.875|-0.202|6.632|13.126||-0.202|-1.246|3.605||3.111|0.8118|6.6247
52175|08/31/2020|4.549|10.826|-4.72|-13.321|-10.321|12.759|-0.672||-10.321|-2.038|-2.995||-2.978||
52177|08/31/2020|4.857|8.729|-0.765|-6.119|0.595|19.701|3.987||0.595|3.424|4.75||6.958|0.001497|0.0094
52179|08/31/2020|7.679|14.773|2.118|-6.536|2.681|14.553|4.322||2.681|1.937|4.93||3.518|0.0010294|0.0085
52181|08/31/2020|3.966|8.068|8.363|3.398|20.393|9.133|3.411||20.393|8.685|6.708||8.107||
52183|08/31/2020|6.764|14.075|11.512|2.939|22.89|4.417|3.744||22.89|7.123|6.892||4.629||
52185|08/31/2020|2.915|7.992|5.084|-3.093|4.052|18.47|14.957||4.052|7.369|7.536||8.892||
52188|08/31/2020|5.684|13.995|8.138|-3.524|6.21|13.351|15.328||6.21|5.826|7.721||5.39||
52191|08/31/2020|2.83|8.132|4.807|-4.182|2.204|16.103|17.573||2.204|5.778|7.664||7.825|0.791812|4.1133
52192|08/31/2020|2.838|8.148|4.808|-4.178|2.222|16.184|17.374||2.222|5.815|7.652||7.829|1.05866|6.2996
52195|08/31/2020|0.846|2.439|-3.765|-11.43|-6.722|3.452|2.986||-6.722|-2.82|0.347||2.256|0.614736|4.6075
52196|08/31/2020|0.842|2.432|-3.762|-11.431|-6.724|3.437|2.926||-6.724|-2.827|0.329||2.282|0.82122|7.0691
52197|08/31/2020|0.744|6.092|2.561|1.129|2.951|4.226|5.238||2.951|3.648|3.512||3.667|0.583336|3.9807
52198|08/31/2020|1.044|6.413|2.481|0.383|2.56|4.508|5.205||2.56|3.262|3.273||3.383|0.576424|4.0076
52200|08/31/2020|-0.834|4.69|2.84|6.306|5.123|0.984|4.84||5.123|5.217|3.646||3.873|0.364121|3.3162
52209|08/31/2020|0.93|5.587|-0.994|1.605|4.774|-0.572|7.763||4.774|4.235|5.158||4.459|0.828612|8.0998
52210|08/31/2020|1.012|5.866|-0.489|2.29|5.836|0.249|8.346||5.836|5.216|6.024||5.253|1.029851|9.7643
52211|08/31/2020|-0.569|3.585|0.178|3.078|3.264|-2.296|3.347||3.264|3.563|2.931||2.778|0.212|2.0584
52212|08/31/2020|-0.513|3.755|0.514|3.524|3.939|-1.598|3.883||3.939|4.26|3.595||3.419|0.339719|3.1955
52213|08/31/2020|0.851|7.549|-4.736|-3.171|-1.768|-7.392|13.946||-1.768|0.29|3.868||3.48|0.414|4.5514
52214|08/31/2020|0.929|7.762|-4.391|-2.706|-1.061|-6.842|14.484||-1.061|0.964|4.522||4.116|0.480025|5.2153
52215|08/31/2020|3.77|7.453|-7.078|-14.547|-8.37|6.345|10.581||-8.37|-1.431|1.698||2.188|0.360898|3.757
52216|08/31/2020|3.876|7.763|-6.542|-13.9|-7.328|7.608|11.843||-7.328|-0.298|2.875||3.346|0.493571|5.1015
52217|08/31/2020|-2.385|-4.658|-5.774|-9.873|-8.017|-1.035|11.022||-8.017|1.717|4.992||8.01|0.490096|4.1713
52218|08/31/2020|-2.29|-4.382|-5.297|-9.257|-7.045|0.123|12.374||-7.045|2.864|6.215||9.189|0.587914|5.1216
52219|08/31/2020|-2.344|12.628|12.26|6.892|14.857|3.375|12.291||14.857|5.871|8.707||6.404|0.549609|4.9978
52220|08/31/2020|-2.252|12.94|12.896|7.696|16.15|4.624|13.66||16.15|7.091|10.005||7.602|0.672744|5.8484
52221|08/31/2020|1.494|7.274|7.53|3.561|8.436|9.352|5.496||8.436|6.351|6.17||6.315|0.123242|0.9113
52222|08/31/2020|1.582|7.563|8.101|4.288|9.583|10.591|6.637||9.583|7.506|7.604||7.66|0.2463|1.7282
52223|08/31/2020|1.195|6.659|6.783|4.31|7.919|7.158|5.247||7.919|5.936|5.553||5.717|0.145475|1.1297
52224|08/31/2020|1.273|6.913|7.278|4.951|8.911|8.167|6.249||8.911|6.92|6.542||6.704|0.232018|1.7567
52225|08/31/2020|0.408|5.05|4.612|4.143|6.005|4.138|4.913||6.005|4.887|4.37||4.625|0.127366|1.0555
52226|08/31/2020|0.477|5.289|5.084|4.765|6.94|5.123|5.876||6.94|5.838|5.308||5.569|0.158134|1.2729
52227|08/31/2020|0.235|3.628|0.836|-0.037|1.672|2.65|5.993||1.672|2.782|3.136||3.65|0.218359|1.9723
52228|08/31/2020|0.317|3.863|1.271|0.532|2.533|3.78|6.985||2.533|3.769|4.11||4.591|0.254606|2.2314
52229|08/31/2020|-0.046|3.441|1.136|2.045|2.672|1.138|5.06||2.672|2.925|2.715||3.208|0.243315|2.2202
52230|08/31/2020|0.019|3.653|1.548|2.597|3.5|1.951|5.878||3.5|3.75|3.53||4.05|0.32365|2.9879
52231|08/31/2020|0.046|3.5|0.939|1.05|2.172|1.756|5.481||2.172|2.837|2.912||3.464|0.238224|2.168
52232|08/31/2020|0.118|3.732|1.352|1.611|3.031|2.639|6.366||3.031|3.716|3.794||4.368|0.316008|2.8541
52233|08/31/2020|0.868|6.004|5.949|4.48|7.229|5.685|5.344||7.229|5.531|5.106||5.277|0.167026|1.3437
52234|08/31/2020|0.965|6.277|6.438|5.113|8.194|6.629|6.455||8.194|6.473|6.09||6.258|0.216145|1.7067
52235|08/31/2020|0.513|3.77|0.458|-2.162|0.592|4.168|7.083||0.592|2.61|3.544||4.112|0.217081|1.9423
52236|08/31/2020|0.593|4.019|0.937|-1.538|1.553|5.197|8.158||1.553|3.608|4.57||5.13|0.304432|2.7166
52240|08/31/2020|1.802|7.891|8.358|3.391|9.142|10.834|5.385||9.142|6.776|6.605||6.731|0.138416|1.0043
52241|08/31/2020|1.892|8.187|8.935|4.114|10.284|11.977|6.673||10.284|7.876|7.768||7.928|0.274411|1.9156
52253|08/31/2020|1.894|11.795|18.422|14.325|20.297|23.694|1.827||20.297|15.262|12.359||12.718|1.014383|6.5822
52261|08/31/2020|4.708|9.49|13.761|8.397|14.299|12.909|0.403||14.299|10.312|6.066||8.638||
52263|08/31/2020|4.708|9.488|13.756|8.389|14.293|12.917|0.323||14.293|10.313|6.043||8.601||
52265|08/31/2020|4.732|9.563|13.911|8.584|14.6|13.213|0.691||14.6|10.604|6.355||8.945||
52266|08/31/2020|4.73|9.561|13.907|8.579|14.598|13.218|0.588||14.598|10.606|6.324||8.896||
52267|08/31/2020|4.843|9.918|14.639|9.5|16.055|14.654|1.833||16.055|12.011|7.666||10.261|0.1626|0.9303
52269|08/31/2020|2.085|5.983|-0.6|-5.131|-0.74|0.409|5.489||-0.74|0.148|2.822||2.634|0.1735|1.8238
52270|08/31/2020|2.084|5.98|-0.605|-5.137|-0.748|0.082|5.396||-0.748|0.035|2.729||2.542|0.1738|1.8249
52271|08/31/2020|2.107|6.054|-0.468|-4.965|-0.478|0.686|5.789||-0.478|0.417|3.105||2.922|0.1857|1.954
52272|08/31/2020|2.107|6.054|-0.468|-4.963|-0.473|0.367|5.696||-0.473|0.315|3.019||2.833|0.1864|1.9595
52273|08/31/2020|2.082|5.971|-0.621|-5.157|-0.783|0.013|5.492||-0.783|-0.021|2.705||2.549|0.5967|7.3548
52274|08/31/2020|2.089|5.993|-0.581|-5.106|-0.701|0.131|5.468||-0.701|0.078|2.777||2.599|0.598|7.3552
52275|08/31/2020|2.104|6.043|-0.489|-4.99|-0.517|0.309|5.762||-0.517|0.261|2.987||2.811|0.5962|7.3364
52276|08/31/2020|2.114|6.072|-0.435|-4.923|-0.43|0.308|5.683||-0.43|0.302|2.995||2.817|0.5962|7.3357
52277|08/31/2020|2.217|6.399|0.171|-4.159|0.796|1.614|6.974||0.796|1.574|4.296||4.105|0.301|3.1975
52278|08/31/2020|2.218|6.401|0.175|-4.155|0.799|1.622|7.008||0.799|1.577|4.297||4.095|0.6325|7.2497
52279|08/31/2020|3.266|9.678|14.739|10.727|18.84|14.734|7.976||18.84|11.309|10.063||10.259|0.197347|1.0558
52281|08/31/2020|3.388|10.018|15.415|11.54|20.137|16.079|9.31||20.137|12.583|11.363||11.572|0.335286|1.7651
52283|08/31/2020|3.48|10.33|16.076|12.413|21.471|17.301|10.618||21.471|13.809|12.603||12.845|0.411097|2.1859
52284|08/31/2020|3.484|10.344|16.083|12.416|21.569|17.322|10.681||21.569|13.86|12.663||12.901|0.4617528|2.3364
52292|08/31/2020|2.42|7.688|10.524|8.135|13.739|8.953|6.707||13.739|7.982|7.441||7.348|0.2|1.3974
52293|08/31/2020|2.513|7.997|11.148|8.886|14.977|10.263|8.106||14.977|9.216|8.739||8.664|0.362|2.532
52295|08/31/2020|2.599|8.273|11.731|9.656|16.132|11.343|9.245||16.132|10.313|9.848||9.825|0.476|3.2857
52296|08/31/2020|2.433|7.706|10.54|8.108|13.727|8.92|6.686||13.727|7.944|7.413||7.351|0.542|4.6775
52298|08/31/2020|2.322|9.829|12.911|10.301|11.718|6.764|8.513||11.718|9.547|8.393||8.247|1.202112|10.1994
52299|08/31/2020|5.191|16.511|16.325|9.776|13.934|2.641|9.331||13.934|8.146|8.713||4.985|0.9070291|10.0271
52300|08/31/2020|2.418|10.145|13.59|11.167|13.018|7.969|9.748||13.018|10.795|9.623||9.465|1.2764074|10.0123
52301|08/31/2020|5.291|16.845|17.026|10.638|15.26|3.799|10.575||15.26|9.378|9.947||6.166|0.9634505|9.847
52302|08/31/2020|2.417|10.143|13.547|11.122|12.982|7.989|9.745||12.982|10.801|9.623||9.495|2.0484247|12.6652
52305|08/31/2020|2.504|10.425|14.121|11.864|14.118|9.059|10.852||14.118|11.898|10.727||10.579|1.3505765|9.8732
52307|08/31/2020|2.322|9.832|12.916|10.309|11.723|6.758|8.53||11.723|9.546|8.388||8.233|1.9001371|12.6644
52308|08/31/2020|1.779|5.894|4.855|-1.047|5.736|3.847|6.524||5.736|3.43|5.15||4.252|0.396|4.3197
52309|08/31/2020|1.871|6.189|5.43|-0.329|6.9|5.013|7.727||6.9|4.58|6.326||5.418|0.396|3.9709
52310|08/31/2020|1.877|6.206|5.464|-0.288|6.968|5.072|7.736||6.968|4.643|6.372||5.464|0.776|5.9717
52313|08/31/2020|1.777|5.892|4.843|-1.061|5.715|3.834|6.517||5.715|3.417|5.139||4.238|0.724|6.0216
52314|08/31/2020|6.192|17.491|24.245|13.447|27.552|18.502|3.094||27.552|11.865|11.515||9.835||
52315|08/31/2020|6.288|17.814|24.921|14.263|28.923|19.789|4.219||28.923|13.067|12.717||11.037||
52316|08/31/2020|6.292|17.83|24.953|14.303|28.983|19.848|4.218||28.983|13.122|12.757||11.079|0.876|5.0837
52319|08/31/2020|6.194|17.499|24.261|13.467|27.579|18.543|3.112||27.579|11.896|11.547||9.861|0.856|5.1194
52320|08/31/2020|3.033|11.052|18.18|13.737|15.279|16.362|5.875||15.279|14.578|11.045||10.98|1.3352382|7.4523
52321|08/31/2020|5.924|17.808|21.754|13.196|17.565|11.87|6.672||17.565|13.113|11.373||7.636|0.9736023|7.0801
52322|08/31/2020|3.134|11.379|18.91|14.653|16.656|17.866|7.197||16.656|15.968|12.394||12.314|1.4434702|7.4366
52323|08/31/2020|6.026|18.155|22.506|14.107|18.97|13.315|8.004||18.97|14.485|12.725||8.929|1.0525207|7.0652
52324|08/31/2020|3.132|11.374|18.856|14.606|16.603|17.65|7.213||16.603|15.875|12.34||12.392|2.539702|12.6274
52328|08/31/2020|3.03|11.041|18.153|13.704|15.221|16.304|5.868||15.221|14.526|11.009||10.942|2.345131|12.6802
52330|08/31/2020|0.17|2.308|-2.815|-4.085|-2.999|3.628|2.86||-2.999|1.699|1.506||1.627||
52331|08/31/2020|0.902|3.495|1.665|1.129|2.07|2.613|0.729||2.07|2.733|1.698||1.028||
52332|08/31/2020|0.337|3.061|-1.311|-2.37|-1.728|2.75|0.756||-1.728|1.3|0.733||0.871||
52333|08/31/2020|1.59|4.139|6.031|3.61|6.682|9.624|-0.222||6.682|6.012|3.534||3.28||
52334|08/31/2020|0.004|0.013|0.033|0.103|0.236|0.071|0.059||0.236|0.253|0.176||0.18||
52348|08/31/2020|3.621|20.981|13.385|10.83|15.648|6.738|35.505||15.648|4.153|10.56||8.203||
52349|08/31/2020|0.294|4.249|5.307|5.598|7.238|6.512|4.712|6.846|7.238|6.29|5.657|7.157|5.371|1.496637|15.9607
52351|08/31/2020|1.505|6.363|7.827|5.084|9.436|9.741|4.743|7.066|9.436|7.307|6.667|8.096|5.705|0.868276|8.0231
52355|08/31/2020|2.029|7.284|8.839|4.871|10.313|10.991|4.677|7.509|10.313|7.683|7.054|8.491|5.68|0.701273|6.5302
52358|08/31/2020|2.236|7.625|9.449|4.966|10.853|11.405|4.614||10.853|7.835|7.169||8.971|0.703572|4.9918
52363|08/31/2020|0.29|4.238|5.272|5.542|6.954|5.311|4.644|6.534|6.954|5.975|5.138|6.115|5.342|0.78003|7.4336
52381|08/31/2020|-0.852|-1.909|-13.868|-15.435|-10.972|7.403|-0.782||-10.972|1.939|2.217||4.527|0.7235838|9.6005
52391|08/31/2020|0.006|0.036|0.241|0.465|0.926|0.951|0.315||0.926|1.113|0.818||0.786|0.092273|0.9227
52392|08/31/2020|0.006|0.037|0.241|0.465|0.928|0.956|0.314||0.928|1.116|0.822||0.79|0.0923667|0.9236
52393|08/31/2020|0.005|0.033|0.234|0.455|0.908|0.93|0.301||0.908|1.093|0.799||0.766|0.090428|0.9042
52398|08/31/2020|0.395|4.572|1.111|1.469|1.776|0.25|4.717||1.776|0.778|1.376||1.709|0.2776|3.3294
52399|08/31/2020|0.397|4.581|1.269|1.518|1.831|0.022|4.609||1.831|0.74|1.288||1.781|0.2796|3.331
52400|08/31/2020|0.44|4.693|1.517|1.841|2.349|1.01|5.424||2.349|1.426|2.057||2.504|0.293|3.3184
52402|08/31/2020|0.427|4.636|1.342|1.652|2.098|1.06|5.798||2.098|1.354|2.107||2.548|0.2944|3.3228
52409|08/31/2020|0.507|4.43|1.116|-2.048|4.039|5.993|4.578|-27.001|4.039|-1.78|1.991|2.619|-2.639|0.46692|5.7581
52410|08/31/2020|0.605|4.735|1.697|-1.305|5.228|7.024|5.51||5.228|-0.718|3.009||3.157|0.46692|5.3309
52412|08/31/2020|0.151|2.199|-16.721|-25.082|-9.898|6.548|-15.762||-9.898|-6.482|-2.936||1.125|0.3405|4.4186
52414|08/31/2020|0.229|2.43|-16.31|-24.573|-8.939|7.765|-14.818||-8.939|-5.437|-1.848||2.223|0.3405|4.0575
52430|08/31/2020|6.193|21.553|15.974|-6.077|1.492|7.627|23.015||1.492|-3.926|1.337||-5.968|0.3949|7.0409
52431|08/31/2020|3.514|10.406|4.988|1.852|6.239|-2.675|5.072||6.239|1.865|4.096||0.189|0.2923578|4.1062
52433|08/31/2020|3.631|10.777|5.69|2.746|7.649|-1.404|6.454||7.649|3.203|5.461||1.505|0.3774382|5.3666
52435|08/31/2020|3.328|10.183|0.436|-8.299|-3.539|5.204|2.069||-3.539|-0.907|2.407||-0.37|0.1560981|2.4323
52436|08/31/2020|3.73|9.429|-3.418|-15.647|-10.546|6.368|-1.827||-10.546|-6.116|-1.633||-3.702|0.0107|0.1605
52438|08/31/2020|3.914|10.022|-2.373|-14.581|-8.773|8.719|0.513||-8.773|-4.141|0.524||-1.87|0.0758|1.2066
52440|08/31/2020|3.736|9.439|-3.411|-15.711|-10.733|6.512|-1.166||-10.733|-6.215|-1.497||-3.738|0.0052|0.0752
52442|08/31/2020|3.92|10.031|-2.378|-14.525|-8.834|8.85|1.074||-8.834|-4.221|0.644||-1.635|0.1321|1.7969
52444|08/31/2020|1.943|7.389|10.773|5.496|14.082|12.139|8.832||14.082|8.719|9.155||10.849|0.3611858|2.2353
52449|08/31/2020|3.486|7.785|1.908|-11.887|-3.879|6.514|-3.224||-3.879|-5.628|-1.128||-3.523|0.0042559|0.0638
52451|08/31/2020|3.676|8.386|2.773|-11.349|-2.587|8.914|-0.682||-2.587|-3.814|0.982||-1.429|0.0502|0.7456
52452|08/31/2020|3.668|8.338|3.081|-10.546|-1.615|8.863|-1.067||-1.615|-3.575|1.049||-1.406|0.3032|3.6766
52453|08/31/2020|-0.072|18.463|10.001|0.923|13.317|-5.345|12.422||13.317|-0.567|6.264||2.223|0.5851|6.1595
52455|08/31/2020|1.482|5.631|5.1|3.014|6.284|7.339|4.114||6.284|5.44|5.01||5.707|0.125032|0.8076
52456|08/31/2020|0.11|19.114|10.697|1.118|14.364|-3.213|15.001||14.364|1.194|8.366||5.984|0.9223|8.9905
52458|08/31/2020|2.664|7.459|6.482|2.251|7.65|9.66|4.565||7.65|6.047|5.944||6.965|0.066338|0.4355
52459|08/31/2020|4.122|11.302|-1.25|-5.44|-2.55|1.76|2.883||-2.55|-0.319|3.031||-0.139|0.3980436|5.954
52461|08/31/2020|4.247|11.713|-0.532|-4.546|-1.153|3.197|4.35||-1.153|1.102|4.494||1.259|0.500647|7.5301
52462|08/31/2020|4.828|13.437|16.863|8.512|15.788|5.219|10.512||15.788|7.979|7.878||6.242|0.5526|5.1113
52463|08/31/2020|6.534|15.74|16.262|5.557|13.331|0.157|8.936||13.331|4.435|5.719||2.086|0.2035|2.0943
52465|08/31/2020|6.728|16.384|17.522|6.656|15.347|2.415|11.397||15.347|6.592|7.986||4.373|0.4774|4.8197
52467|08/31/2020|4.783|13.202|17.003|9.153|16.512|5.361|10.164||16.512|8.261|7.968||6.315|0.172|1.6079
52469|08/31/2020|4.917|13.789|15.162|5.952|13.985|4.623|11.836||13.985|7.223|8.376||6.075|0.0883|0.7678
52470|08/31/2020|3.602|10.795|5.135|1.491|6.913|-3.085|5.652||6.913|1.631|4.324||0.318|0.2925117|4.1338
52473|08/31/2020|1.787|8.236|7.118|7.255|7.996|-3.189|5.389||7.996|3.376|3.985||1.075|0.1184958|1.362
52475|08/31/2020|1.892|8.578|7.783|8.134|9.335|-1.905|6.813||9.335|4.686|5.336||2.648|0.2126454|2.4828
52476|08/31/2020|4.068|11.195|5.585|-0.043|5.713|1.362|6.431||5.713|2.898|5.422||2.041|0.5698233|5.4348
52478|08/31/2020|4.245|11.772|6.674|1.312|7.882|3.507|8.727||7.882|5.03|7.637||4.214|0.6449566|5.4997
52481|08/31/2020|2.163|8.703|4.333|-2.465|4.493|28.666|13.589||4.493|11.98|13.015||10.445|1.5381|11.2608
52482|08/31/2020|4.579|13.37|2.028|-8.171|-0.298|20.804|11.202||-0.298|5.954|9.356||4.208|0.8509|8.7094
52484|08/31/2020|4.768|14.012|3.163|-6.828|1.903|23.55|13.784||1.903|8.314|11.828||6.398|1.1289|11.8487
52487|08/31/2020|3.778|10.789|6.972|1.96|6.744|0.542|4.624||6.744|2.509|4.153||1.459|0.3578|4.0201
52488|08/31/2020|3.851|9.175|-1.339|-4.876|-2.091|-1.805|3.082||-2.091|-0.378|1.953||-0.773|0.2356647|3.3336
52490|08/31/2020|3.959|11.374|8.09|3.362|8.963|2.701|6.902||8.963|4.663|6.372||3.588|0.5465|5.9367
52491|08/31/2020|3.781|10.794|7.119|1.966|6.757|0.545|4.591||6.757|2.523|4.156||1.437|0.5157|5.5969
52493|08/31/2020|3.854|9.175|-1.329|-4.87|-2.089|-1.803|3.101||-2.089|-0.38|1.959||-0.763|0.3749981|6.0489
52494|08/31/2020|3.96|11.376|8.3|2.738|8.308|2.698|6.872||8.308|4.452|6.237||3.501|0.7544|8.0178
52495|08/31/2020|3.937|9.44|-0.872|-4.282|-1.173|-1.131|3.789||-1.173|0.457|2.746||-0.032|0.3021188|4.2402
52499|08/31/2020|1.015|2.904|-4.259|-4.453|-4.045|2.094|1.613||-4.045|0.865|1.488||2.228|0.309222|3.3288
52500|08/31/2020|2.884|9.35|6.861|3.63|6.977|-1.408|5.491||6.977|2.329|3.86||0.959|0.2848|3.3095
52501|08/31/2020|1.019|2.913|-4.241|-4.432|-4.02|2.081|1.634||-4.02|0.869|1.494||2.223|0.504|6.2459
52503|08/31/2020|3.037|9.838|7.803|4.832|8.85|0.323|7.374||8.85|4.118|5.686||2.678|0.4049|4.7112
52504|08/31/2020|2.883|9.371|7.036|3.27|6.605|-1.434|5.391||6.605|2.201|3.75||0.83|0.4252|4.8857
52506|08/31/2020|3.039|9.865|7.869|3.752|7.732|0.321|7.389||7.732|3.761|5.467||2.529|0.6094|6.9309
52507|08/31/2020|3.132|9.754|7.476|4.006|7.85|-0.866|5.158||7.85|2.492|3.984||1.15|0.3249|3.689
52509|08/31/2020|3.306|10.317|8.562|5.389|10.017|1.185|7.385||10.017|4.568|6.123||3.286|0.4702|5.4652
52510|08/31/2020|3.132|9.775|7.677|3.863|7.701|-0.881|5.235||7.701|2.442|3.967||1.085|0.4883|5.3761
52512|08/31/2020|3.308|10.335|8.648|4.408|8.995|1.185|7.47||8.995|4.279|5.964||3.072|0.7113|7.8446
52519|08/31/2020|5.693|13.846|13.095|2.419|11.941|3.268|3.171||11.941|3.118|5.226||2.892|0.5657|6.0522
52521|08/31/2020|5.144|8.177|16.095|9.84|17.43|29.209|-0.853||17.43|13.72|9.79||11.545|0.50413|3.5748
52525|08/31/2020|5.885|14.474|15.02|3.843|14.316|5.573|5.525||14.316|5.355|7.55||4.907|0.7769|8.8698
52526|08/31/2020|1.898|7.998|6.56|6.36|7.322|-3.489|5.144||7.322|3.145|3.728||0.595|0.2794|3.2143
52528|08/31/2020|2.003|8.336|7.216|7.223|8.633|-2.254|6.7||8.633|4.423|5.093||1.944|0.3677|4.2855
52529|08/31/2020|0.458|2.127|1.586|1.701|2.418|1.638|1.076||2.418|2.036|1.697||1.205|0.16251|1.6412
52530|08/31/2020|4.846|12.972|10.104|2.723|10.293|2.676|4.136||10.293|3.088|4.96||2.406|0.4201|4.4056
52532|08/31/2020|5.032|13.578|11.272|4.159|12.623|4.967|6.39||12.623|5.31|7.246||4.648|0.5334|5.8701
52533|08/31/2020|4.851|12.996|10.339|2.436|9.978|2.649|3.981||9.978|2.974|4.853||2.304|0.7782|8.2395
52536|08/31/2020|5.039|13.609|11.677|3.288|11.686|4.966|6.397||11.686|5.014|7.068||4.548|1.0607|10.8912
52537|08/31/2020|4.259|11.735|9.095|3.117|9.501|0.981|4.252||9.501|2.963|4.634||1.995|0.4248|4.5806
52539|08/31/2020|4.44|12.326|10.232|4.531|11.77|3.138|6.518||11.77|5.118|6.852||4.071|0.6114|6.539
52540|08/31/2020|4.268|11.778|9.336|2.935|9.306|0.961|4.147||9.306|2.897|4.568||1.938|0.6372|6.789
52542|08/31/2020|4.449|12.361|10.345|3.476|10.643|3.138|6.43||10.643|4.764|6.619||3.895|0.8912|9.3909
52543|08/31/2020|-0.846|4.613|2.743|6.184|4.894|0.95|4.798||4.894|5.119|3.558||3.841|0.338523|3.0713
52544|08/31/2020|1.055|4.305|-2.657|-3.952|-2.748|3.232|2.067||-2.748|0.658|1.31||1.941|0.34274|3.7254
52545|08/31/2020|1.547|7.783|-1.685|-4.224|-1.824|1.062|3.583||-1.824|1.339|2.611||3.124|0.51981|5.8504
52547|08/31/2020|0.752|6.635|5.206|10.687|7.118|3.881|8.319||7.118|6.253|3.941||4.832|0.23853|2.1698
52549|08/31/2020|0.889|2.552|-3.605|-11.192|-6.336|3.974|3.47||-6.336|-2.371|0.815||2.653|0.174264|1.5659
52550|08/31/2020|2.882|5.809|-0.842|-3.835|2.196|5.685|7.698||2.196|2.379|4.375||4.901|0.117648|0.8954
52551|08/31/2020|3.723|8.272|0.37|-3.586|1.911|6.796|9.082||1.911|2.772|4.529||4.949|0.085324|0.6249
52552|08/31/2020|1.431|6.909|4.12|1.298|3.419|4.425|6.704||3.419|3.276|3.557||4.654|0.029369|0.2381
52554|08/31/2020|0.419|3.922|-2.441|-2.95|-0.771|3.833|5.765||-0.771|2.798|4.199||3.303|0.328631|3.3886
52555|08/31/2020|0.774|6.208|2.76|1.381|3.3|4.494|5.528||3.3|3.961|3.8||4.032|0.194042|1.764
52556|08/31/2020|1.094|6.573|2.775|0.769|3.121|5.045|5.689||3.121|3.809|3.799||4.006|0.219026|1.8815
52557|08/31/2020|1.774|7.583|2.952|-0.851|3.089|5.897|6.31||3.089|3.61|4.128||4.067|0.256951|2.2059
52558|08/31/2020|2.539|8.65|2.917|-2.696|2.844|6.926|6.254||2.844|3.318|4.353||3.999|0.192385|1.5316
52559|08/31/2020|3.25|9.208|1.972|-4.878|2.282|8.357|6.726||2.282|3.256|4.835||4.337|0.057079|0.4468
52560|08/31/2020|-0.175|4.676|-4.021|-4.414|-2.525|1.67|7.531||-2.525|1.233|2.907||4.32|0.3854|3.8913
52561|08/31/2020|3.622|6.71|-6.458|-11.397|-0.885|5.119|2.629||-0.885|-0.989|1.164||2.107||
52562|08/31/2020|4.878|8.811|-2.49|-9.072|-1.359|8.98|-0.257||-1.359|1.693|2.5||0.179|0.052556|0.5456
52563|08/31/2020|3.986|10.885|-0.45|-7.558|0.282|7.166|13.714||0.282|-0.766|4.12||3.607|0.343728|3.1445
