FundataKey|AsOfDate|TotalDist-CurrMth|TotalDist-YTD|TotalDist-12Mth|DistYield|DivDist-CurrMth|DivDist-YTD|DivDist-12Mth|FgnDivDist-CurrMth|FgnDivDist-YTD|FgnDivDist-12Mth|CapGainsDist-CurrMth|CapGainsDist-YTD|CapGainsDist-12Mth|IntIncDist-CurrMth|IntIncDist-YTD|IntIncDist-12Mth|RtnPrinciple-CurrMth|RtnPrinciple-YTD|RtnPrinciple-12Mth|DistFrequency
80376|08/31/2020||||||||||||||||||||No Distribution
80377|08/31/2020||||||||||||||||||||No Distribution
80378|08/31/2020||||||||||||||||||||No Distribution
80379|08/31/2020||||||||||||||||||||No Distribution
80380|08/31/2020||||||||||||||||||||No Distribution
80381|08/31/2020||||||||||||||||||||No Distribution
80382|08/31/2020||||||||||||||||||||No Distribution
80383|08/31/2020||||||||||||||||||||No Distribution
80384|08/31/2020||0.463549|0.814299||||0.21293|||||0.463549|0.601369|||||||No Distribution
80385|08/31/2020||||||||||||||||||||No Distribution
80386|08/31/2020||||||||||||||||||||No Distribution
80387|08/31/2020||||||||||||||||||||Monthly
80388|08/31/2020||||||||||||||||||||Monthly
80389|08/31/2020||||||||||||||||||||No Distribution
80390|08/31/2020||||||||||||||||||||No Distribution
80391|08/31/2020||0.144349|0.380049||||0.22414|||||0.144349|0.155909|||||||No Distribution
80394|08/31/2020||||||||||||||||||||No Distribution
80395|08/31/2020||||||||||||||||||||No Distribution
80396|08/31/2020||||||||||||||||||||No Distribution
80397|08/31/2020||||||||||||||||||||No Distribution
80398|08/31/2020||||||||||||||||||||No Distribution
80399|08/31/2020||||||||||||||||||||No Distribution
80400|08/31/2020||0.23639|0.48131||||0.19039|||||0.23639|0.29092|||||||No Distribution
80401|08/31/2020||||||||||||||||||||Monthly
80402|08/31/2020||||||||||||||||||||Monthly
80403|08/31/2020||||||||||||||||||||No Distribution
80404|08/31/2020||||||||||||||||||||Monthly
80405|08/31/2020||||||||||||||||||||No Distribution
80406|08/31/2020||||||||||||||||||||No Distribution
80407|08/31/2020|0.03431|0.2803|0.45733|4.0517|0.03431|0.03431|0.16276|||||0.24599|0.29457|||||||No Distribution
80408|08/31/2020||||||||||||||||||||No Distribution
80409|08/31/2020||||||||||||||||||||No Distribution
80410|08/31/2020||||||||||||||||||||No Distribution
80411|08/31/2020||||||||||||||||||||No Distribution
80412|08/31/2020||||||||||||||||||||No Distribution
80413|08/31/2020||||||||||||||||||||No Distribution
80414|08/31/2020||0.40298|0.677729||||0.135229|||||0.40298|0.5425|||||||No Distribution
80415|08/31/2020||||||||||||||||||||No Distribution
80416|08/31/2020||||||||||||||||||||No Distribution
80417|08/31/2020||||||||||||||||||||No Distribution
80418|08/31/2020||||||||||||||||||||No Distribution
80419|08/31/2020||||||||||||||||||||Annual
80420|08/31/2020||||||||||||||||||||No Distribution
80422|08/31/2020||||||||||||||||||||No Distribution
80423|08/31/2020||||||||||||||||||||No Distribution
80424|08/31/2020||||||||||||||||||||No Distribution
80425|08/31/2020||||||||||||||||||||No Distribution
80426|08/31/2020||||||||||||||||||||No Distribution
80427|08/31/2020||||||||||||||||||||No Distribution
80428|08/31/2020||||||||||||||||||||No Distribution
80429|08/31/2020||||||||||||||||||||No Distribution
80430|08/31/2020||||||||||||||||||||No Distribution
80431|08/31/2020||||||||||||||||||||No Distribution
80432|08/31/2020||||||||||||||||||||No Distribution
80433|08/31/2020||||||||||||||||||||No Distribution
80434|08/31/2020||||||||||||||||||||No Distribution
80435|08/31/2020||||||||||||||||||||No Distribution
80436|08/31/2020||||||||||||||||||||No Distribution
80437|08/31/2020||||||||||||||||||||No Distribution
80438|08/31/2020||||||||||||||||||||No Distribution
80439|08/31/2020||||||||||||||||||||No Distribution
80440|08/31/2020||||||||||||||||||||No Distribution
80441|08/31/2020||||||||||||||||||||No Distribution
80442|08/31/2020||||||||||||||||||||No Distribution
80443|08/31/2020||||||||||||||||||||No Distribution
80444|08/31/2020||||||||||||||||||||No Distribution
80445|08/31/2020||||||||||||||||||||No Distribution
80446|08/31/2020||||||||||||||||||||No Distribution
80447|08/31/2020||||||||||||||||||||No Distribution
80448|08/31/2020||||||||||||||||||||No Distribution
80449|08/31/2020||||||||||||||||||||No Distribution
80450|08/31/2020||||||||||||||||||||No Distribution
80451|08/31/2020||||||||||||||||||||No Distribution
80452|08/31/2020||||||||||||||||||||No Distribution
80453|08/31/2020||||||||||||||||||||No Distribution
80454|08/31/2020||||||||||||||||||||No Distribution
80455|08/31/2020||||||||||||||||||||No Distribution
80456|08/31/2020||||||||||||||||||||No Distribution
80457|08/31/2020||||||||||||||||||||No Distribution
80458|08/31/2020||||||||||||||||||||No Distribution
80459|08/31/2020||||||||||||||||||||No Distribution
80460|08/31/2020||||||||||||||||||||No Distribution
80461|08/31/2020||||||||||||||||||||No Distribution
80462|08/31/2020||||||||||||||||||||No Distribution
80463|08/31/2020||||||||||||||||||||No Distribution
80464|08/31/2020||||||||||||||||||||No Distribution
80465|08/31/2020||||||||||||||||||||No Distribution
80466|08/31/2020||||||||||||||||||||No Distribution
80467|08/31/2020||||||||||||||||||||No Distribution
80468|08/31/2020||||||||||||||||||||No Distribution
80469|08/31/2020||||||||||||||||||||No Distribution
80470|08/31/2020||||||||||||||||||||No Distribution
80471|08/31/2020||0.06|0.31|1.4583||0.06|0.31|||||||||||||Quarterly
80472|08/31/2020||||||||||||||||||||No Distribution
80473|08/31/2020||||||||||||||||||||No Distribution
80474|08/31/2020||||||||||||||||||||No Distribution
80475|08/31/2020||||||||||||||||||||No Distribution
80476|08/31/2020||||||||||||||||||||No Distribution
80477|08/31/2020||||||||||||||||||||No Distribution
80478|08/31/2020||||||||||||||||||||No Distribution
80479|08/31/2020||||||||||||||||||||No Distribution
80480|08/31/2020||||||||||||||||||||No Distribution
80481|08/31/2020||||||||||||||||||||No Distribution
80482|08/31/2020||||||||||||||||||||No Distribution
80483|08/31/2020||||||||||||||||||||No Distribution
80484|08/31/2020||||||||||||||||||||No Distribution
80485|08/31/2020||||||||||||||||||||No Distribution
80486|08/31/2020||||||||||||||||||||No Distribution
80487|08/31/2020||||||||||||||||||||No Distribution
80488|08/31/2020||||||||||||||||||||No Distribution
80489|08/31/2020||||||||||||||||||||No Distribution
80490|08/31/2020||||||||||||||||||||No Distribution
80491|08/31/2020||||||||||||||||||||No Distribution
80492|08/31/2020||||||||||||||||||||No Distribution
80493|08/31/2020||||||||||||||||||||No Distribution
80495|08/31/2020||||||||||||||||||||No Distribution
80496|08/31/2020||||||||||||||||||||No Distribution
80497|08/31/2020||||||||||||||||||||No Distribution
80498|08/31/2020||||||||||||||||||||No Distribution
80500|08/31/2020||||||||||||||||||||No Distribution
80501|08/31/2020||||||||||||||||||||No Distribution
80502|08/31/2020||||||||||||||||||||No Distribution
80503|08/31/2020||||||||||||||||||||No Distribution
80504|08/31/2020||||||||||||||||||||No Distribution
80505|08/31/2020||||||||||||||||||||No Distribution
80506|08/31/2020||||||||||||||||||||No Distribution
80507|08/31/2020||||||||||||||||||||No Distribution
80508|08/31/2020||||||||||||||||||||No Distribution
80509|08/31/2020||||||||||||||||||||No Distribution
80510|08/31/2020||||||||||||||||||||No Distribution
80511|08/31/2020||||||||||||||||||||No Distribution
80512|08/31/2020||||||||||||||||||||No Distribution
80513|08/31/2020||||||||||||||||||||No Distribution
80514|08/31/2020||||||||||||||||||||No Distribution
80515|08/31/2020||||||||||||||||||||No Distribution
80516|08/31/2020||||||||||||||||||||No Distribution
80517|08/31/2020||||||||||||||||||||No Distribution
80518|08/31/2020||||||||||||||||||||No Distribution
80519|08/31/2020||||||||||||||||||||No Distribution
80520|08/31/2020||||||||||||||||||||No Distribution
80521|08/31/2020||||||||||||||||||||No Distribution
80522|08/31/2020||||||||||||||||||||No Distribution
80523|08/31/2020||||||||||||||||||||No Distribution
80524|08/31/2020||||||||||||||||||||No Distribution
80525|08/31/2020||||||||||||||||||||No Distribution
80526|08/31/2020||||||||||||||||||||No Distribution
80527|08/31/2020||||||||||||||||||||No Distribution
80528|08/31/2020||||||||||||||||||||No Distribution
80529|08/31/2020||||||||||||||||||||No Distribution
80530|08/31/2020||||||||||||||||||||No Distribution
80531|08/31/2020||||||||||||||||||||No Distribution
80537|08/31/2020|||0.320955|2.3623|||0.320955|||||||||||||Annual
80559|08/31/2020||0.19829|0.37736|1.6932||0.19829|0.37736|||||||||||||Quarterly
80560|08/31/2020||0.17331|0.34285|1.6481||0.17331|0.34285|||||||||||||Quarterly
80561|08/31/2020||0.1427952|0.2780116|1.6248||0.1427952|0.2780116|||||||||||||Quarterly
80562|08/31/2020||||||||||||||||||||Annual
80563|08/31/2020||||||||||||||||||||Annual
80579|08/31/2020||0.245|0.507|2.1336||0.245|0.507|||||||||||||Quarterly
80580|08/31/2020||0.245|0.475|2.0216||0.245|0.475|||||||||||||Quarterly
80581|08/31/2020||0.305|0.552|1.7727||0.305|0.552|||||||||||||Quarterly
80582|08/31/2020||0.305|0.518|1.7315||0.305|0.518|||||||||||||Quarterly
80583|08/31/2020||0.22|0.512|1.991||0.22|0.512|||||||||||||Quarterly
80584|08/31/2020||0.215|0.534|2.043||0.215|0.534|||||||||||||Quarterly
80587|08/31/2020||0.3|0.888|3.7414||0.3|0.888|||||||||||||Quarterly
80588|08/31/2020||0.3|0.66|3.1027||0.3|0.66|||||||||||||Quarterly
80589|08/31/2020||0.29|0.833|3.4274||0.29|0.833|||||||||||||Quarterly
80590|08/31/2020||0.235|0.454|1.4925||0.235|0.454|||||||||||||Quarterly
80591|08/31/2020||0.205|0.506|2.0195||0.205|0.506|||||||||||||Quarterly
80592|08/31/2020|0.119|0.99|1.418|2.6813|0.119|0.99|1.418|||||||||||||Monthly
80593|08/31/2020|0.111|0.893|1.327|2.6457|0.111|0.893|1.327|||||||||||||Monthly
80594|08/31/2020||0.39|0.65|2.3504||0.39|0.65|||||||||||||Quarterly
80595|08/31/2020||0.11|0.316|1.2022||0.11|0.316|||||||||||||Quarterly
80599|08/31/2020||||||||||||||||||||Annual
80600|08/31/2020||||||||||||||||||||Annual
80601|08/31/2020||||||||||||||||||||Annual
80602|08/31/2020||||||||||||||||||||Annual
80603|08/31/2020||||||||||||||||||||Annual
80604|08/31/2020||||||||||||||||||||Annual
80605|08/31/2020||||||||||||||||||||Annual
80606|08/31/2020||||||||||||||||||||Annual
80607|08/31/2020||||||||||||||||||||Annual
80609|08/31/2020|||0.151992|1.5713|||0.151992|||||||||||||Annual
80610|08/31/2020|||0.178002|1.4598|||0.010566||||||0.167436|||||||Annual
80611|08/31/2020|||0.074795|0.6112|||0.002307||||||0.072488|||||||Annual
80612|08/31/2020|||0.089099|0.711|||0.032261||||||0.056838|||||||Annual
80613|08/31/2020|||0.196432|1.5817|||0.087599||||||0.108833|||||||Annual
80614|08/31/2020|||0.368916|2.9823|||0.21198||||||0.156936|||||||Annual
80615|08/31/2020||0.12|0.24|2.2771||0.12|0.24|||||||||||||Quarterly
80616|08/31/2020||0.12|0.24|2.2907||0.12|0.24|||||||||||||Quarterly
80617|08/31/2020||0.12|0.306375|2.915||0.12|0.306375|||||||||||||Quarterly
80618|08/31/2020||0.12|0.24|2.2587||0.12|0.24|||||||||||||Quarterly
80619|08/31/2020||0.12|0.269716|2.5242||0.12|0.269716|||||||||||||Quarterly
80620|08/31/2020||0.099122|0.430965|4.1386||0.099122|0.231938||||||0.199027|||||||Quarterly
80621|08/31/2020||0.097714|0.354153|3.3589||0.097714|0.219446||||||0.134707|||||||Quarterly
80622|08/31/2020||0.147868|0.40281|3.8202||0.147868|0.29065||||||0.11216|||||||Quarterly
80623|08/31/2020||0.11577|0.425582|4.0447||0.11577|0.27165||||||0.153932|||||||Quarterly
80624|08/31/2020||0.166711|0.566184|5.3925||0.166711|0.372337||||||0.193847|||||||Quarterly
80625|08/31/2020|0.05|0.385|0.565|7.0506|0.05|0.385|0.565|||||||||||||Monthly
80626|08/31/2020|0.05|0.395|0.575|7.2619|0.05|0.395|0.575|||||||||||||Monthly
80627|08/31/2020|0.0052|0.0769|0.1043|1.0095|0.0052|0.0769|0.1043|||||||||||||Monthly
80628|08/31/2020|||0.0143|0.148|||0.0143|||||||||||||Annual
80629|08/31/2020||0.3549|0.3549|2.9181||||||||0.3549|0.3549|||||||Annual
80630|08/31/2020|||0.0121|0.123|||0.0007||||||0.0114|||||||Annual
80632|08/31/2020||0.125124|0.181597|0.7111||0.125124|0.181597|||||||||||||Quarterly
80633|08/31/2020||0.15297|0.403329|3.5454||0.15297|0.296292||||||0.107037|||||||Quarterly
80634|08/31/2020|||0.213954|1.5232|||0.074784||||||0.13917|||||||Annual
80635|08/31/2020|0.052|0.415|0.615|7.6967|0.052|0.415|0.615|||||||||||||Monthly
80636|08/31/2020|0.056|0.445|0.665|8.4254|0.056|0.445|0.665|||||||||||||Monthly
80637|08/31/2020|0.056|0.44|0.66|8.286|0.056|0.44|0.66|||||||||||||Monthly
80638|08/31/2020|0.017264|0.138112|0.240321|2.2044|0.017264|0.138112|0.240321|||||||||||||Monthly
80639|08/31/2020|0.017512|0.140096|0.254706|2.3242|0.017512|0.140096|0.254706|||||||||||||Monthly
80640|08/31/2020|0.017568|0.140544|0.260274|2.3816|0.017568|0.140544|0.260274|||||||||||||Monthly
80641|08/31/2020|0.018014|0.144112|0.274288|2.5149|0.018014|0.144112|0.274288|||||||||||||Monthly
80642|08/31/2020|0.018055|0.14444|0.249402|2.3036|0.018055|0.14444|0.249402|||||||||||||Monthly
80643|08/31/2020|0.04818|0.38544|0.5781|5.9915|0.04818|0.38544|0.5781|||||||||||||Monthly
80644|08/31/2020|0.048235|0.38588|0.575656|6.0524|0.048235|0.38588|0.575656|||||||||||||Monthly
80645|08/31/2020|0.048237|0.385896|0.571228|6.0549|0.048237|0.385896|0.571228|||||||||||||Monthly
80646|08/31/2020|0.048375|0.387|0.56826|6.0854|0.048375|0.387|0.56826|||||||||||||Monthly
80647|08/31/2020|0.048747|0.389976|0.56882|5.9641|0.048747|0.389976|0.56882|||||||||||||Monthly
80648|08/31/2020|||0.046827|0.4821|||0.046827|||||||||||||Annual
80649|08/31/2020|||0.034577|0.3938|||0.034577|||||||||||||Annual
80650|08/31/2020||0.01|0.02732|0.0941||0.01|0.02||||||0.00732|||||||Quarterly
80652|08/31/2020||0.45|0.95|3.0195||0.45|0.95|||||||||||||Quarterly
80653|08/31/2020||0.6|1.25|4.0156||0.6|1.25|||||||||||||Quarterly
80654|08/31/2020||0.4|0.8|2.4095||0.4|0.8|||||||||||||Quarterly
80655|08/31/2020|||0.36|1.4715|||0.36|||||||||||||Annual
80656|08/31/2020||||||||||||||||||||Annual
80669|08/31/2020|0.026|0.248|0.43|3.1921|0.026|0.248|0.43|||||||||||||Monthly
80670|08/31/2020|0.033|0.274|0.464|3.2484|0.033|0.274|0.464|||||||||||||Monthly
80671|08/31/2020|0.025|0.203|0.346|3.1562|0.025|0.203|0.346|||||||||||||Monthly
80673|08/31/2020|||0.261601|2.654|||0.000602||||||0.260999|||||||Annual
80687|08/31/2020|0.05759|0.46072|0.69316|8.359|0.0103662|0.0829296|0.1514994||||0.0034554|0.0276432|0.0752934||||0.0437684|0.3501472|0.4663672|Monthly
80691|08/31/2020|||0.3477|3.966|||0.3477|||||||||||||Annual
80692|08/31/2020|||0.4353|4.856|||0.4353|||||||||||||Annual
80693|08/31/2020|||0.4325|4.8345|||0.4325|||||||||||||Annual
80694|08/31/2020|||0.5293|5.7727||||||||||||0.5293||||Annual
80695|08/31/2020|||0.3649|4.145|||0.3649|||||||||||||Annual
80696|08/31/2020|||0.457|5.0776|||0.457|||||||||||||Annual
80697|08/31/2020|||0.5299|5.7791|||0.5299|||||||||||||Annual
80698|08/31/2020|||0.5691|6.2621|||0.0443||||||0.4676|||0.0572||||Annual
80699|08/31/2020||||||||||||||||||||Annual
80711|08/31/2020|||0.458739|3.8292|||0.310937||||||0.147802|||||||Annual
80712|08/31/2020||||||||||||||||||||Annual
80713|08/31/2020||||||||||||||||||||Annual
80714|08/31/2020||||||||||||||||||||Annual
80715|08/31/2020||||||||||||||||||||No Distribution
80723|08/31/2020||||||||||||||||||||No Distribution
80724|08/31/2020||||||||||||||||||||No Distribution
80725|08/31/2020||||||||||||||||||||No Distribution
80726|08/31/2020||||||||||||||||||||No Distribution
80727|08/31/2020||||||||||||||||||||No Distribution
80728|08/31/2020||||||||||||||||||||No Distribution
80729|08/31/2020||||||||||||||||||||No Distribution
80730|08/31/2020||||||||||||||||||||No Distribution
80731|08/31/2020|||0.20634|2.1389|||0.132959||||||0.073381|||||||Annual
80732|08/31/2020|||0.06447|0.4823|||0.06447|||||||||||||Annual
80733|08/31/2020||0.093636|0.178597|1.935||0.093636|0.178597|||||||||||||Quarterly
80734|08/31/2020||0.080546|0.218776|2.012||0.080546|0.178606||||||0.04017|||||||Quarterly
80735|08/31/2020|||0.155877||||0.155877|||||||||||||Annual
80744|08/31/2020||||||||||||||||||||No Distribution
80745|08/31/2020||||||||||||||||||||No Distribution
80746|08/31/2020||||||||||||||||||||No Distribution
80747|08/31/2020||||||||||||||||||||No Distribution
80748|08/31/2020||||||||||||||||||||No Distribution
80749|08/31/2020||||||||||||||||||||No Distribution
80750|08/31/2020||||||||||||||||||||No Distribution
80751|08/31/2020||||||||||||||||||||No Distribution
80752|08/31/2020||||||||||||||||||||No Distribution
80753|08/31/2020||||||||||||||||||||No Distribution
80754|08/31/2020||||||||||||||||||||No Distribution
80755|08/31/2020||||||||||||||||||||No Distribution
80756|08/31/2020||||||||||||||||||||No Distribution
80757|08/31/2020||||||||||||||||||||No Distribution
80758|08/31/2020||||||||||||||||||||No Distribution
80759|08/31/2020||||||||||||||||||||No Distribution
80760|08/31/2020||||||||||||||||||||No Distribution
80761|08/31/2020||||||||||||||||||||No Distribution
80762|08/31/2020||||||||||||||||||||No Distribution
80763|08/31/2020||||||||||||||||||||No Distribution
80764|08/31/2020||||||||||||||||||||No Distribution
80766|08/31/2020||||||||||||||||||||No Distribution
80768|08/31/2020||||||||||||||||||||No Distribution
80769|08/31/2020||||||||||||||||||||No Distribution
80770|08/31/2020||||||||||||||||||||No Distribution
80771|08/31/2020||||||||||||||||||||No Distribution
80772|08/31/2020||||||||||||||||||||No Distribution
80773|08/31/2020||||||||||||||||||||No Distribution
80774|08/31/2020||||||||||||||||||||No Distribution
80781|08/31/2020||||||||||||||||||||No Distribution
80782|08/31/2020||||||||||||||||||||No Distribution
80783|08/31/2020||||||||||||||||||||No Distribution
80784|08/31/2020||||||||||||||||||||No Distribution
80785|08/31/2020||||||||||||||||||||No Distribution
80786|08/31/2020||||||||||||||||||||No Distribution
80787|08/31/2020||||||||||||||||||||No Distribution
80788|08/31/2020||||||||||||||||||||No Distribution
80789|08/31/2020||||||||||||||||||||No Distribution
80790|08/31/2020||||||||||||||||||||No Distribution
80793|08/31/2020|0.1015|0.812|1.218|6.9637|0.1015|0.812|1.218|||||||||||||Monthly
80798|08/31/2020|0.0036|0.0606052|0.1147052|1.147||||||||||0.0036|0.0606052|0.1147052||||Monthly
80802|08/31/2020|0.0176|0.1304|0.147|1.4066|0.0176|0.0574|0.0574||||||||0.073|0.0896||||Monthly
80803|08/31/2020|0.0123|0.1444|0.361|3.3425|0.0123|0.0652|0.0652||||||0.1774||0.0792|0.1184||||Monthly
80804|08/31/2020|0.0131|0.1215|0.1812|1.6593|0.0131|0.0595|0.0595||||||||0.062|0.1217||||Monthly
80805|08/31/2020||0.0839|0.8578|8.3524||0.0371|0.0371||||||0.7274||0.0468|0.0933||||Annual
80806|08/31/2020|0.0126|0.1324|0.6189|6.3411|0.0126|0.0581|0.0581||||||0.4377||0.0743|0.1231||||Annual
80807|08/31/2020||0.1009|0.4083|4.262||0.0667|0.0667||||||0.2547||0.0342|0.0869||||Monthly
80808|08/31/2020||0.0922|0.7849|8.5969||0.0574|0.0574||||||0.6306||0.0348|0.0969||||Monthly
80809|08/31/2020|0.0112|0.1409|0.2193|2.1973|0.0112|0.0502|0.0502||||||||0.0907|0.1691||||Annual
80810|08/31/2020||||||||||||||||||||Annual
80811|08/31/2020||0.0943|0.135|1.1325||0.0821|0.0821||||||||0.0122|0.0529||||Monthly
80812|08/31/2020||0.0226|0.031|0.27||0.0226|0.0226|||||||||0.0084||||Monthly
80813|08/31/2020||0.1057|0.195|2.1523||0.0841|0.0841||||||||0.0216|0.1109||||Monthly
80814|08/31/2020||||||||||||||||||||Monthly
80815|08/31/2020||0.057|0.2281|2.4553||0.0237|0.0237||||||0.1711||0.0333|0.0333||||Monthly
80816|08/31/2020|||0.3643|3.5472|||||||||0.1327|||0.2316||||Annual
80817|08/31/2020|||0.4859|4.948|||||||||0.3868|||0.0991||||Monthly
80818|08/31/2020|||0.4378|4.1695|||0.1913||||||0.2465|||||||Annual
80819|08/31/2020|||0.1982|1.854|||0.1234||||||0.0748|||||||Annual
80820|08/31/2020|||0.08908|0.7271|||0.08908|||||||||||||Annual
80821|08/31/2020|||0.230876|1.8051|||0.042328||||||0.188548|||||||Annual
80822|08/31/2020|||0.175477|1.7905|||0.032171||||||0.143306|||||||Annual
80823|08/31/2020|||0.088839|1.1104|||0.088839|||||||||||||Annual
80826|08/31/2020|||0.1501|1.3808|||0.1102||||||0.0399|||||||Annual
80827|08/31/2020|||0.1719|1.6005|||0.1719|||||||||||||Annual
80828|08/31/2020|||0.1385|1.2859|||0.1385|||||||||||||Annual
80829|08/31/2020|||0.3691|3.5219|||0.1233||||||0.2458|||||||Annual
80830|08/31/2020|||0.1458|1.4449||||||||||||0.1458||||Monthly
80831|08/31/2020|||0.1021|0.9826||||||||||||0.1021||||Monthly
80857|08/31/2020||0.04777|0.12161|1.2267||0.04777|0.12161|||||||||||||Quarterly
80858|08/31/2020|0.02785|0.13725|0.22695|2.3542|0.02785|0.13725|0.22695|||||||||||||Quarterly
80859|08/31/2020||0.15387|0.35508|4.4289||0.15387|0.35508|||||||||||||Quarterly
80860|08/31/2020||0.20616|0.41972|5.3332||0.20616|0.41972|||||||||||||Quarterly
80861|08/31/2020||0.463633|0.742235|6.9693||0.048579|0.248543|||||0.415054|0.493692|||||||Annual
80862|08/31/2020||0.548178|0.709909|7.0497||0.055506|0.217237|||||0.492672|0.492672|||||||Annual
80863|08/31/2020||1.287892|1.413534|12.0198||0.036995|0.115182|||||1.250897|1.298352|||||||Annual
80864|08/31/2020|||0.095604|1.0159|||0.095604|||||||||||||Annual
80882|08/31/2020||0.25|0.565|2.9114||0.25|0.565|||||||||||||Quarterly
80884|08/31/2020|0.038|0.303|0.522|2.4082|0.038|0.303|0.522|||||||||||||Monthly
80885|08/31/2020||0.167|0.217|1.2902||0.167|0.217|||||||||||||Quarterly
80886|08/31/2020||0.14|0.193|0.8179||0.14|0.193|||||||||||||Quarterly
