FundataKey|Date|NAVPS|MER|TotalAssets|DividendIncome|CapitalGains|ReturnOfCapital|DistributionTotal|SplitFactor|DistributionFrequency
75604|08/31/2020|12.3704|2.01|6.023496||||||Monthly
75605|08/21/2020|12.4589|||||0.0569|0.0569||Monthly
75605|08/31/2020|12.4742|0.96|0.042342||||||Monthly
75606|08/31/2020|9.9326|0.91|10.307664||||||Annual
75607|08/21/2020|12.3237|||||0.0555|0.0555||Monthly
75607|08/31/2020|12.3351|2.03|14.769534||||||Monthly
75608|08/21/2020|12.4292|||||0.0559|0.0559||Monthly
75608|08/31/2020|12.4327|0.92|0.001163||||||Monthly
75609|08/31/2020|9.8776|0.87|2.481654||||||Annual
75610|08/21/2020|12.2868|||||0.054|0.054||Monthly
75610|08/31/2020|12.2856|2|15.261169||||||Monthly
75611|08/31/2020|7.6921|1.07|0.336506||||||Annual
75612|08/31/2020|14.1316|1.01|2.53285||||||Annual
75613|08/21/2020|15.9554|||||0.1084|0.1084||Monthly
75613|08/31/2020|16.1683|2.17|15.143393||||||Monthly
75618|08/21/2020|9.3305|||||0.0458|0.0458||Monthly
75618|08/31/2020|9.3272|1.08|0.081151||||||Monthly
75619|08/31/2020|7.4615|1.05|0.443834||||||Annual
75620|08/21/2020|9.1818|||||0.045|0.045||Monthly
75620|08/31/2020|9.1759|2.14|0.810068||||||Monthly
75621|08/31/2020|10.4209|1.07|0.017722||||||Annual
75622|08/21/2020|12.3705|||||0.0508|0.0508||Monthly
75622|08/31/2020|12.4167|2.11|0.006153||||||Monthly
75623|08/31/2020|9.4239|1.07|0.476806||||||Annual
75624|08/21/2020|11.5527|||||0.0535|0.0535||Monthly
75624|08/31/2020|11.6731|1.09|0.001196||||||Monthly
75625|08/31/2020|9.3678|1.07|0.120135||||||No Distribution
75626|08/21/2020|11.4163|||||0.0522|0.0522||Monthly
75626|08/31/2020|11.5315|2.2|0.281291||||||Monthly
75628|08/31/2020|15.705|1.01|1.151668||||||Annual
75629|08/31/2020|7.9932|1.07|0.097296||||||Annual
75630|08/31/2020|13.9855|1.07|7.943135||||||Annual
75634|08/31/2020|10.5316|1.12|0.082786||||||Annual
75635|08/31/2020|9.4148|0.99|0.476808||||||Annual
75636|08/21/2020|10.7722|||||0.0816|0.0816||Monthly
75636|08/31/2020|10.7431|2.12|0.566748||||||Monthly
75637|08/21/2020|12.3257|||||0.0545|0.0545||Monthly
75637|08/31/2020|12.3206|0.9|0.176121||||||Monthly
75638|08/31/2020|9.7429|0.9|4.517884||||||Annual
75639|08/21/2020|12.1271|||||0.0533|0.0533||Monthly
75639|08/31/2020|12.1192|1.75|5.718775||||||Monthly
75641|08/31/2020|10.2629|1.02|0.511804||||||Annual
75642|08/21/2020|12.5224|||||0.0508|0.0508||Monthly
75642|08/31/2020|12.6201|2.19|0.089354||||||Monthly
75643|08/21/2020|11.6603|||||0.0773|0.0773||Monthly
75643|08/31/2020|11.7515|2.11|0.306482||||||Monthly
75644|08/31/2020|9.999|1.07|0.304205||||||Annual
75645|08/21/2020|12.1229|||||0.0647|0.0647||Monthly
75645|08/31/2020|12.3198|2.09|0.769585||||||Monthly
75646|08/31/2020|11.015|1.04|23.254076||||||Annual
75647|08/31/2020|8.4526|1.04|17.844521||||||Annual
75648|08/21/2020|13.523|||||0.0671|0.0671||Monthly
75648|08/31/2020|13.5992|2.15|17.887822||||||Monthly
75649|08/31/2020|10.4754|1.07|1.138032||||||Annual
75650|08/21/2020|12.9169|||||0.0546|0.0546||Monthly
75650|08/31/2020|13.0485|2.14|1.186648||||||Monthly
75651|08/21/2020|13.0037|||||0.0543|0.0543||Monthly
75651|08/31/2020|13.0779|1.07|0.975746||||||Monthly
75652|08/31/2020|10.3836|1.05|4.94076||||||Annual
75653|08/21/2020|12.8599|||||0.053|0.053||Monthly
75653|08/31/2020|12.9296|2.12|5.151165||||||Monthly
75662|08/31/2020|7.4227|1.01|0.589476||||||Annual
75663|08/21/2020|9.1669|||||0.0468|0.0468||Monthly
75663|08/31/2020|9.1016|2.09|0.148765||||||Monthly
75664|08/31/2020|7.4233|1.01|1.880609||||||Annual
75665|08/21/2020|9.2805|||||0.0471|0.0471||Monthly
75665|08/31/2020|9.2314|2.1|3.987002||||||Monthly
75666|08/31/2020|14.4679|1.19|0.698697||||||Annual
75667|08/31/2020|11.1023|1.19|0.536162||||||Annual
75668|08/31/2020|13.5642|1.01|4.336559||||||Annual
75669|08/31/2020|12.7357|0.93|6.76343||||||Annual
75670|08/21/2020|15.6839|||||0.0637|0.0637||Monthly
75670|08/31/2020|15.6617|2.05|15.682729||||||Monthly
75671|08/21/2020|14.3848|||||0.0954|0.0954||Monthly
75671|08/31/2020|14.3643|2.07|5.520001||||||Monthly
75672|08/21/2020|12.5054|||||0.0564|0.0564||Monthly
75672|08/31/2020|12.4036|0.91|0.095677||||||Monthly
75673|08/31/2020|9.8504|0.96|0.561881||||||Annual
75674|08/21/2020|12.2286|||||0.055|0.055||Monthly
75674|08/31/2020|12.1268|1.55|0.813834||||||Monthly
75676|08/21/2020|13.6215|||||0.0574|0.0574||Monthly
75676|08/31/2020|13.7021|0.94|0.032873||||||Monthly
75677|08/31/2020|10.8818|1.01|7.633045||||||Annual
75678|08/21/2020|13.4217|||||0.0559|0.0559||Monthly
75678|08/31/2020|13.4967|2.1|4.679944||||||Monthly
75679|08/31/2020|10.4521|0.96|0.001201||||||Annual
75680|08/21/2020|13.2022|||||0.0565|0.0565||Monthly
75680|08/31/2020|13.2188|0.96|0.001201||||||Monthly
75681|08/21/2020|14.1792|||0.0112||0.0369|0.0481||Monthly
75681|08/31/2020|14.1569|0.82|0.743813||||||Monthly
75682|08/21/2020|14.7515|||0.0102||0.038|0.0482||Monthly
75682|08/31/2020|14.7574|0.74|1.071436||||||Monthly
75683|08/31/2020|10.5987|0.96|0.047185||||||Annual
75684|08/21/2020|13.3765|||||0.0568|0.0568||Monthly
75684|08/31/2020|13.4533|1.01|0.001219||||||Monthly
75685|08/21/2020|10.4542|||0.0108|||0.0108||Monthly
75685|08/31/2020|10.4314|0.75|0.308558||||||Monthly
75686|08/21/2020|14.3012|||0.0163||0.0409|0.0572||Monthly
75686|08/31/2020|14.2701|0.73|0.001149||||||Monthly
75687|08/21/2020|14.825|||||0.0493|0.0493||Monthly
75687|08/31/2020|14.8386|0.88|4.36036||||||Monthly
75689|08/31/2020|14.3782|1.01|0.001571||||||Annual
75690|08/21/2020|18.1675|||||0.0726|0.0726||Monthly
75690|08/31/2020|18.3577|1.01|0.001571||||||Monthly
75691|08/21/2020|13.1728|||||0.0458|0.0458||Monthly
75691|08/31/2020|13.1519|0.82|1.632093||||||Monthly
75692|08/31/2020|10.7373|0.96|0.001204||||||Annual
75693|08/21/2020|13.5112|||||0.0594|0.0594||Monthly
75693|08/31/2020|13.528|0.96|0.001204||||||Monthly
75694|08/31/2020|15.0176|1.05|0.02511||||||Annual
75695|08/21/2020|18.9551|||||0.0765|0.0765||Monthly
75695|08/31/2020|19.1501|1.02|0.001574||||||Monthly
75696|08/31/2020|11.0275|1.04|0.087741||||||Annual
75697|08/21/2020|13.7866|||||0.0593|0.0593||Monthly
75697|08/31/2020|13.8654|1.02|0.001222||||||Monthly
75698|08/28/2020|14.0697|||||0.069|0.069||Monthly
75698|08/31/2020|14.0272|0.99|0.00018||||||Monthly
75699|08/28/2020|13.996|||0.03||0.039|0.069||Monthly
75699|08/31/2020|13.8957|0.99|0.128306||||||Monthly
75700|08/31/2020|12.4894|1.81|0.001249||||||Annual
75701|08/31/2020|10.8264|1.95|1.708533||||||Annual
75702|08/31/2020|10.523|1.91|0.001053||||||Annual
75703|08/31/2020|19.6603|0.86|0.058162|0.0732|||0.0732||Monthly
75704|08/31/2020|22.8716|1.12|0.001398|0.0839|||0.0839||Monthly
75705|08/31/2020|22.9513|1.06|0.001402|0.084|||0.084||Monthly
75706|08/31/2020|27.0904|2.2|1.693663|0.0833|||0.0833||Monthly
75707|08/31/2020|27.089|2.06|1.106748|0.0833|||0.0833||Monthly
75708|08/31/2020|27.0811|2.16|2.710221|0.0833|||0.0833||Monthly
75709|08/31/2020|15.9683|1.88|0.001616||||||Annual
75710|08/31/2020|28.157|1.08|3.710224|0.0833|||0.0833||Monthly
75711|08/31/2020|15.4294|1|6.660398||||||Annual
75712|08/31/2020|18.2671|2.11|||||||Annual
75713|08/31/2020|14.0048|2.11|138.319655||||||Annual
75714|08/31/2020|31.3031|2.16|||0.1064||0.1064||Monthly
75715|08/31/2020|23.999|2.16|2.537053|0.0815732|||0.0815732||Monthly
75716|08/31/2020|18.3037|2.06|||||||Annual
75717|08/31/2020|14.0328|2.06|22.580518||||||Annual
75718|08/31/2020|18.32|1.98|15.254179||||||Annual
75719|08/31/2020|14.0453|1.98|11.694851||||||Annual
75720|08/31/2020|18.3358|1.98|7.671654||||||Annual
75721|08/31/2020|14.0574|1.98|5.881592||||||Annual
75722|08/31/2020|18.9609|0.99|||||||Annual
75723|08/31/2020|14.5367|0.99|100.557126||||||Annual
75724|08/31/2020|32.5967|1|||0.1094||0.1094||Monthly
75725|08/31/2020|24.9908|1|7.048749|0.0838732|||0.0838732||Monthly
75726|08/31/2020|18.9883|0.94|||||||Annual
75727|08/31/2020|14.5577|0.94|26.971753||||||Annual
75728|08/31/2020|19.0278|0.89|31.554716||||||Annual
75729|08/31/2020|14.588|0.89|24.191908||||||Annual
75730|08/31/2020|19.0652|0.85|33.991684||||||Annual
75731|08/31/2020|14.6166|0.85|26.060248||||||Annual
75732|08/31/2020|18.0182|2.22|14.677963||||||Annual
75733|08/31/2020|12.4509|2.1|0.414931||||||Annual
75734|08/31/2020|18.7206|0.96|0.001113|0.0742|||0.0742||Monthly
75735|08/31/2020|18.8811|0.76|0.00111|0.0833|||0.0833||Monthly
75736|08/31/2020|18.831|0.85|3.107331|0.0833|||0.0833||Monthly
75737|08/31/2020|16.6596|0.85|9.809941||||||Annual
75738|08/31/2020|11.6648|0.85|1.195194||||||Annual
75739|08/31/2020|11.5727|2.06|100.98938||||||Quarterly
75740|08/31/2020|13.9728|2.11|624.16599||||||Annual
75750|08/31/2020|29.1891||||||||Monthly
75751|08/21/2020|8.0827|||||0.0383|0.0383||Monthly
75751|08/31/2020|8.1294|2.01|1.491308||||||Monthly
75752|08/21/2020|5.932823|||||0.0460426|0.0460426||Monthly
75752|08/31/2020|5.8976|2.01|4.156708||||||Monthly
75763|08/21/2020|7.797048|||||0.0381384|0.0381384||Monthly
75763|08/31/2020|7.7916|2.17|0.568203||||||Monthly
75764|08/21/2020|7.0365|||||0.0564|0.0564||Monthly
75764|08/31/2020|7.1145|2.16|1.533117||||||Monthly
75767|08/21/2020|13.4733|||||0.0717|0.0717||Monthly
75767|08/31/2020|13.6206|2.05|0.052483||||||Monthly
75768|08/31/2020|11.0316|2.21|28.730406||||||Annual
75770|08/31/2020|14.5298|2.15|563.279599||||||Annual
75772|08/21/2020|12.341363|||||0.051414|0.051414||Monthly
75772|08/31/2020|12.396|2.17|22.737385||||||Monthly
75773|08/21/2020|7.892959|||0.0052949|||0.0052949||Monthly
75773|08/31/2020|7.9014|2.01|1.929816||||||Monthly
75774|08/21/2020|8.6181|||0.0057||0.055|0.0607||Monthly
75774|08/31/2020|8.7289|2.03|7.888057||||||Monthly
75776|08/31/2020|15.2413|2.16|173.6856||||||Annual
75778|08/12/2020|15.6614|||0.152643|||0.152643||Annual
75778|08/31/2020|16.08|0.8068|1866.325226||||||Annual
75779|08/31/2020|15.73|1.9641|1866.325226||||||Annual
75780|08/31/2020|13.53|0.8192|756.837971||||||Annual
75781|08/31/2020|13.28|1.9879|756.837971||||||Annual
75782|08/21/2020|7.286773|||0.0170357|||0.0170357||Monthly
75782|08/31/2020|7.3299|1.61|9.449889||||||Monthly
75783|08/21/2020|10.368987|||0.024249||0.0199517|0.0442007||Monthly
75783|08/31/2020|10.4303|1.63|1.636244||||||Monthly
75786|08/31/2020|11.191116|0.01|0.067||||||Annual
75788|08/31/2020|9.928596||1.659|0.0307398|||0.0307398||Monthly
75789|08/31/2020|10.3716|0.02|0.493|0.0434597|||0.0434597||Monthly
75790|08/31/2020|17.366398||4.129||||||No Distribution
75791|08/31/2020|11.100417|0.01|0.01||||||Annual
75792|08/31/2020|10.76182|0.1|2.416||||||Annual
75793|08/31/2020|10.511645|0.08|5.04||||||Annual
75794|08/31/2020|12.229099|0.14|0.712||||||Annual
75795|08/31/2020|11.087888|0.12|1.257||||||Annual
75796|08/25/2020|9.1655|||0.026|||0.026||Monthly
75796|08/31/2020|9.0345||3.841832||||||Monthly
75798|08/25/2020|9.4219|||0.026|||0.026||Annual
75798|08/31/2020|9.289||18.600295||||||Annual
75799|08/25/2020|9.2582|||0.026|||0.026||Monthly
75799|08/31/2020|9.1289||0.306498||||||Monthly
75800|08/25/2020|9.664|||0.027|||0.027||Annual
75800|08/31/2020|9.5468||55.419469||||||Annual
75801|08/31/2020|10.9436|2.07|17.230224||||||Annual
75802|08/31/2020|10.902|2.23|3.208559||||||Annual
75808|08/31/2020|13.2753|2.17|91.427007||||||Annual
75809|08/31/2020|6.2616|2.15|4.992257||||||Annual
75811|08/31/2020|7.7004|2.17|4.32452||||||Annual
75812|08/21/2020|9.860918|||||0.0402869|0.0402869||Monthly
75812|08/31/2020|9.8745|2.05|453.525195||||||Monthly
75814|08/27/2020|17.76215|||0.05389|||0.05389||Monthly
75814|08/31/2020|17.64318|0.73|42.496554||||||Monthly
75815|08/27/2020|13.51904|||0.04081|||0.04081||Monthly
75815|08/31/2020|13.54995|0.73|32.581364||||||Monthly
75820|08/31/2020|25.3171|1.04|5.485738|0.0739|||0.0739||Monthly
75821|08/31/2020|10.839|1.97|0.008709||||||Annual
75822|08/31/2020|10.8356|2.01|0.066685||||||Annual
75823|08/31/2020|11.4103|2.07|0.038407||||||Annual
75824|08/31/2020|11.4042|2.01|0.00123||||||Annual
75825|08/31/2020|17.3778|2.1|1.68733|0.0783|||0.0783||Monthly
75826|08/31/2020|8.9462|0.84|0.620605|0.0334405|||0.0334405||Monthly
75828|08/31/2020|12.6741|0.96|1.500984||||||Annual
75829|08/31/2020|18.8934|0.81|0.001144|0.0752|||0.0752||Monthly
75830|08/31/2020|18.8975|0.81|0.001145|0.0753|||0.0753||Monthly
75831|08/31/2020|20.9387|0.85|0.001359||||||Annual
75832|08/31/2020|9.3368|0.92|0.051695||||||Annual
75833|08/31/2020|10.3529|2.13|0.001102||||||Annual
75834|08/31/2020|10.3583|1.91|0.001108||||||Annual
75835|08/31/2020|8.8507|0.87|0.0372|0.0198|||0.0198||Monthly
75836|08/31/2020|9.1904|2.36|0.001107|0.0321|||0.0321||Monthly
75837|08/31/2020|18.7296|0.88|0.054967|0.0731|||0.0731||Monthly
75838|08/31/2020|18.1158|0.88|0.001118|0.0803|||0.0803||Monthly
75839|08/31/2020|10.0245|2.1|0.112568||||||Annual
75840|08/31/2020|7.7101|1|0.063132||||||Annual
75841|08/31/2020|20.2301|2.03|1.917798|0.081|||0.081||Monthly
75842|08/31/2020|23.3337|1.14|0.102898|0.0934|||0.0934||Monthly
75843|08/31/2020|10|0.55|0.971563|0.0004247|||0.0004247||Monthly
75844|08/31/2020|18.7993|1.02|0.001224|0.0757|||0.0757||Monthly
75849|08/21/2020|7.601238|||0.0059855|||0.0059855||Monthly
75849|08/31/2020|7.5852|1.44|17.592041||||||Monthly
75851|08/21/2020|11.3578|||||0.0464|0.0464||Monthly
75851|08/31/2020|11.5073|2.06|39.93954||||||Monthly
75852|08/31/2020|9.5626|2.02|0.949599||||||Annual
75853|08/31/2020|22.4461|2.1|3.755269||||||Annual
75854|08/31/2020|22.4526|2.07|0.656589||||||Annual
75855|08/31/2020|13.1285|2.09|0.44161|0.0607966|||0.0607966||Monthly
75856|08/31/2020|13.2661|2.04|11.349531||||||Annual
75857|08/31/2020|8.9578||34.461298||||||Annual
75859|08/28/2020|9.0183|||0.025117|||0.025117||Monthly
75859|08/31/2020|9.0415|1.59|17.156935||||||Monthly
75860|08/28/2020|9.0106|||0.029624|||0.029624||Monthly
75860|08/31/2020|9.0342|1.04|17.156935||||||Monthly
75861|08/28/2020|9.0212|||0.026032|||0.026032||Monthly
75861|08/31/2020|9.0445|1.47|17.156935||||||Monthly
75862|08/28/2020|9.0545|||0.036147|||0.036147||Monthly
75862|08/31/2020|9.0788|0.17|17.156935||||||Monthly
75863|08/28/2020|9.0431|||0.029766|||0.029766||Monthly
75863|08/31/2020|9.0668|0.97|17.156935||||||Monthly
75864|08/28/2020|9.0463|||0.036105|||0.036105||Monthly
75864|08/31/2020|9.0706|0.19|17.156935||||||Monthly
75865|08/28/2020|9.0724|||0.037132|||0.037132||Monthly
75865|08/31/2020|9.0969||17.156935||||||Monthly
75866|08/31/2020|9.8934||399.153849||||||Annual
75880|08/31/2020|9.104|2.18|5.772532||||||Annual
75883|08/31/2020|9.8105|2.17|12.344851||||||Annual
75886|08/31/2020|9.131|2.27|18.889605||||||Annual
75890|08/21/2020|10.6675|||||0.0441|0.0441||Monthly
75890|08/31/2020|10.8538|2.07|7.124031||||||Monthly
75891|08/21/2020|9.4471|||||0.0639|0.0639||Monthly
75891|08/31/2020|9.612|2.11|8.831935||||||Monthly
75892|08/31/2020|19|2.14|54.810527||||||Annual
75898|08/31/2020|7.453|1.98|0.263106||||||Annual
75899|08/31/2020|14.3611|2.18|0.822146|0.0669299|||0.0669299||Monthly
75900|08/31/2020|85.88||||||||No Distribution
75901|08/31/2020|98.01||||||||No Distribution
75902|08/31/2020|102.467||||||||No Distribution
75903|08/31/2020|65.819||||||||No Distribution
75904|08/31/2020|75.115||||||||No Distribution
75905|08/31/2020|78.531||||||||No Distribution
75906|08/31/2020|75.679|||||0.252257|0.252257||Monthly
75907|08/31/2020|85.674|||||0.284877|0.284877||Monthly
75908|08/31/2020|90.094|||||0.291401|0.291401||Monthly
75909|08/31/2020|58.001|||||0.19333|0.19333||Monthly
75910|08/31/2020|65.661|||||0.21833|0.21833||Monthly
75911|08/31/2020|69.048|||||0.22333|0.22333||Monthly
75915|08/31/2020|12.2064|2.32|34.532281||||||Annual
75934|08/31/2020|10.7098||1465.15934|0.0571|||0.0571||Monthly
75935|08/31/2020|10.0305|1.82|34.151371|0.0073|||0.0073||Monthly
75936|08/31/2020|7.69|1.82|26.182674|0.0055967|||0.0055967||Monthly
75937|08/31/2020|10.031|1.51|92.158294|0.01|||0.01||Monthly
75938|08/31/2020|7.6904|1.51|70.654574|0.0076667|||0.0076667||Monthly
75939|08/31/2020|10.0289|1.39|42.282497|0.011|||0.011||Monthly
75940|08/31/2020|7.6888|1.39|32.416527|0.0084333|||0.0084333||Monthly
75941|08/31/2020|10.0363|1.34|12.29941|0.0115|||0.0115||Monthly
75942|08/31/2020|7.6945|1.34|9.429532|0.0088167|||0.0088167||Monthly
75943|08/31/2020|10.0339|1.25|9.438484|0.0119|||0.0119||Monthly
75944|08/31/2020|7.6926|1.25|7.236159|0.0091233|||0.0091233||Monthly
75945|08/31/2020|10.0355|1.25|0.367099|0.0121|||0.0121||Monthly
75946|08/31/2020|7.6939|1.25|0.281442|0.0092767|||0.0092767||Monthly
75947|08/31/2020|10.0445|1.23|0.062053|0.013|||0.013||Monthly
75948|08/31/2020|7.7008|1.23|0.047574|0.0099667|||0.0099667||Monthly
75949|08/31/2020|10.0367|0.92|160.516781|0.0151|||0.0151||Monthly
75950|08/31/2020|7.6948|0.92|123.06266|0.0115767|||0.0115767||Monthly
75951|08/31/2020|10.0313||915.869463|0.0227|||0.0227||Monthly
75952|08/31/2020|10.0338|0.81|94.319649|0.016|||0.016||Monthly
75953|08/31/2020|7.6926|0.81|72.31161|0.0122667|||0.0122667||Monthly
75954|08/31/2020|10.0282|0.75|30.174753|0.0164|||0.0164||Monthly
75955|08/31/2020|7.6883|0.75|23.133939|0.0125733|||0.0125733||Monthly
75956|08/31/2020|10.0331|0.67|15.167939|0.017|||0.017||Monthly
75957|08/31/2020|7.692|0.67|11.628734|0.0130333|||0.0130333||Monthly
75958|08/31/2020|10.0313|0.66|9.113277|0.0174|||0.0174||Monthly
75959|08/31/2020|7.6907|0.66|6.986834|0.01334|||0.01334||Monthly
75960|08/31/2020|10.0502|0.42|21.657347|0.0174|||0.0174||Monthly
75961|08/31/2020|7.7051|0.42|16.603939|0.01334|||0.01334||Monthly
75962|08/31/2020|10.2365|1.86|68.876929|0.0074|||0.0074||Monthly
75963|08/31/2020|10.2344|1.54|166.47499|0.0101|||0.0101||Monthly
75964|08/31/2020|10.2395|1.43|67.088525|0.0111|||0.0111||Monthly
75965|08/31/2020|10.2385|1.39|16.754398|0.0116|||0.0116||Monthly
75966|08/31/2020|10.2323|1.27|5.696482|0.0125|||0.0125||Monthly
75967|08/31/2020|10.24|1.3|2.740634|0.0124|||0.0124||Quarterly
75968|08/31/2020|10.2338|1.23|1.751195|0.0125|||0.0125||Monthly
75969|08/31/2020|10.2369|0.96|368.418002|0.0152|||0.0152||Monthly
75970|08/31/2020|10.2375||0.460384|0.0235|||0.0235||Monthly
75971|08/31/2020|10.2429|0.84|151.193851|0.0162|||0.0162||Monthly
75972|08/31/2020|10.2389|0.77|54.855536|0.0167|||0.0167||Monthly
75973|08/31/2020|10.2317|0.73|10.601675|0.0171|||0.0171||Monthly
75974|08/31/2020|10.2393|0.66|9.268942|0.0175|||0.0175||Monthly
75975|08/31/2020|10.2383|0.66|15.17101|0.0176|||0.0176||Monthly
75978|08/21/2020|9.1946|||0.0127|||0.0127||Monthly
75978|08/31/2020|9.2269|1.88|0.00808||||||Monthly
75979|08/31/2020|11.5973||35.703708||||||Annual
75980|08/31/2020|11.3189||6.53301||||||Annual
75981|08/21/2020|9.1429|||0.015|||0.015||Monthly
75981|08/31/2020|9.1755|1.62|0.044926||||||Monthly
75982|08/21/2020|9.2074|||0.0175|||0.0175||Monthly
75982|08/31/2020|9.2411|1.3|0.006583||||||Monthly
75983|08/21/2020|9.2084|||0.0201|||0.0201||Monthly
75983|08/31/2020|9.2433|0.9|0.859673||||||Monthly
75984|08/21/2020|13.5556|||0.0407||0.0173|0.058||Monthly
75984|08/31/2020|13.6071|0.91|0.002232||||||Monthly
75985|08/21/2020|12.2761|||0.0267||0.0592|0.0859||Monthly
75985|08/31/2020|12.3227|0.91|0.002231||||||Monthly
75986|08/21/2020|9.2099|||0.0189|||0.0189||Monthly
75986|08/31/2020|9.2442|1.07|0.006419||||||Monthly
75987|08/21/2020|13.4957|||0.0303||0.0276|0.0579||Monthly
75987|08/31/2020|13.5463|1.08|0.001107||||||Monthly
75988|08/21/2020|9.212|||0.0147|||0.0255||Monthly
75988|08/31/2020|9.249||||||||Monthly
75989|08/21/2020|9.1955|||0.0167|||0.0167||Monthly
75989|08/31/2020|9.2289|1.4|0.542759||||||Monthly
75990|08/21/2020|13.4957|||0.0303||0.0276|0.0579||Monthly
75990|08/31/2020|13.5463|1.47|0.001107||||||Monthly
75991|08/21/2020|12.0741|||0.0124||0.0633|0.0848||Monthly
75991|08/31/2020|12.1179|1.49|||||||Monthly
75992|08/21/2020|9.2145|||0.0257|||0.0257||Monthly
75992|08/31/2020|9.2516||0.001119||||||Monthly
75993|08/21/2020|13.7347|||0.0584||0.0001|0.0585||Monthly
75993|08/31/2020|13.7899||0.001119||||||Monthly
75994|08/21/2020|12.6033|||0.0353||0.0524|0.0877||Monthly
75994|08/31/2020|12.6539||0.001119||||||Monthly
75998|08/21/2020|9.2113|||0.0211|||0.0211||Monthly
75998|08/31/2020|9.2465|0.91|0.00112||||||Monthly
75999|08/21/2020|13.5872|||0.0569||0.0012|0.0581||Monthly
75999|08/31/2020|13.6392|0.91|0.00112||||||Monthly
76000|08/21/2020|13.1919|||0.0184||0.0385|0.0569||Monthly
76000|08/31/2020|13.2375|1.98|0.001079||||||Monthly
76001|08/31/2020|11.7448||5.321463||||||Annual
76003|08/21/2020|11.8373|||0.0166||0.0669|0.0835||Monthly
76003|08/31/2020|11.8783|2.01|0.012347||||||Monthly
76006|08/21/2020|13.2966|||0.021||0.0363|0.0573||Monthly
76006|08/31/2020|13.3438|1.64|0.001088||||||Monthly
76007|08/21/2020|11.9785|||0.0189||0.0654|0.0843||Monthly
76007|08/31/2020|12.0211|1.64|0.001088||||||Monthly
76009|08/21/2020|9.1963|||0.0128|||0.0128||Monthly
76009|08/31/2020|9.2281|2.04|0.003968||||||Monthly
76012|08/25/2020|10.76|||0.013583|||0.013583||Monthly
76012|08/31/2020|10.74|1.0556|2339.994987||||||Monthly
76014|08/31/2020|9.37|1.2129|269.500767||||||Quarterly
76015|08/25/2020|10.3|||0.003488|||0.003488||Monthly
76015|08/31/2020|10.28||827.786422||||||Monthly
76016|08/25/2020|10.3|||0.003488|||0.003488||Monthly
76016|08/31/2020|10.28|2.0685|827.786422||||||Monthly
76032|08/25/2020|10.3|||0.003488|||0.003488||Monthly
76032|08/31/2020|10.28||827.786422||||||Monthly
76033|08/25/2020|10.74|||0.006183|||0.006183||Monthly
76033|08/31/2020|10.72||827.786422||||||Monthly
76034|08/25/2020|10.15|||0.019685||0.012943|0.032628||Monthly
76034|08/31/2020|10.13|0.8265|827.786422||||||Monthly
76037|08/25/2020|9.91|||0.003407||0.021633|0.02504||Monthly
76037|08/31/2020|9.9|1.9015|827.786422||||||Monthly
76039|08/25/2020|9.91|||0.003407||0.021633|0.02504||Monthly
76039|08/31/2020|9.9|1.9015|827.786422||||||Monthly
76040|08/31/2020|10.4446|2.39|3.223693||||||Annual
76043|08/31/2020|10.8812|1.26|||||||Annual
76044|08/31/2020|10.5224|0.09|||||||Annual
